id,title,description,type,release_year,genres,production_countries,Netflix Link,TMDb Trailer,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,type_netflix
ts55798,Stranger,"With the help of a gutsy female detective, a prosecutor who has lost the ability to feel empathy tackles a murder case amid political corruption.",SHOW,2017,"drama, thriller, crime, romance, scifi, comedy",KR,https://www.netflix.com/watch/80187302,https://www.youtube.com/watch?v=fwUWlxAQj-o,64,8.5,7645.0,25.007,8.5,1
ts78356,The Rain,"After a brutal virus wipes out most of the population, two young siblings embark on a perilous search for safety. A Scandinavian thriller series.",SHOW,2018,"drama, scifi, thriller",DK,https://www.netflix.com/watch/80154610,https://www.youtube.com/watch?v=st6r-8mLW_o,43,7.3,616.0,98.788,7.415,1
ts86169,The Innocent Man,"In a story that gained national attention with John Grisham’s best-selling non-fiction book, The Innocent Man: Murder and Injustice in a Small Town, the six-part documentary series The Innocent Man focuses on two murders that shook the small town of Ada, Oklahoma, in the 1980s — and the controversial chain of events that followed.",SHOW,2018,"documentation, crime",US,https://www.netflix.com/watch/80187030,https://www.youtube.com/watch?v=4LYiAEV_XnA,47,7.3,5883.0,6.592,7.0,1
tm227940,Berlin Syndrome,A passionate holiday romance leads to an obsessive relationship when an Australian photojournalist wakes one morning in a Berlin apartment and is unable to leave.,MOVIE,2017,"thriller, horror, drama",AU,https://www.netflix.com/watch/80164392,https://www.youtube.com/watch?v=GQw-IX9yqXw,116,6.2,24733.0,15.339,6.0,0
tm243326,Anon,"Set in a near-future world where there is no privacy, ignorance or anonymity, our private memories are recorded and crime almost ceases to exist. In trying to solve a series of unsolved murders, Sal Frieland stumbles onto a young woman who appears to have subverted the system and disappeared. She has no identity, no history and no record. Sal realizes it may not be the end of crime but the beginning. Known only as 'The Girl', Sal must find her before he becomes the next victim.",MOVIE,2018,"scifi, drama, action, crime, thriller, european","US, GB",https://www.netflix.com/watch/80195964,https://www.youtube.com/watch?v=4zaJ1f2_D94,100,6.1,42608.0,21.915,5.919,0
ts84280,Rascal Does Not Dream of Bunny Girl Senpai,"Puberty Syndrome—a rumored, mysterious syndrome that only affects those in their puberty. For example, a bunny girl suddenly appeared in front of Sakuta Azusagawa. The bunny girl's real identity is Mai Sakurajima, a teenage celebrity who is currently an inactive high school senior. For some reason, her charming figure does not reflect in the eyes of others. In the course of revealing the mystery behind this phenomenon, Sakuta begins to explore his feelings towards Mai. Set in a city where the skies and seas shine, Sakuta unfolds the meaning behind his bizarre encounters on women with the said syndrome.",SHOW,2018,"animation, comedy, thriller, fantasy, romance, drama",JP,https://www.netflix.com/watch/81228009,https://www.youtube.com/watch?v=o0TZj_d3Yfg,25,8.1,10400.0,61.635,8.8,1
tm244197,Replicas,A scientist becomes obsessed with returning his family to normalcy after a terrible accident.,MOVIE,2018,"thriller, drama, scifi","PR, US, GB, CN",https://www.netflix.com/watch/80232871,https://www.youtube.com/watch?v=bKdpGHazAqs,107,5.5,37340.0,27.644,6.1,0
tm368449,Private Life,"Richard and Rachel, a couple in the throes of infertility, try to maintain their marriage as they descend deeper and deeper into the insular world of assisted reproduction and domestic adoption.",MOVIE,2018,"drama, comedy",US,https://www.netflix.com/watch/80168222,https://www.youtube.com/watch?v=J1orjA9Z8g4,123,7.2,19023.0,7.974,7.0,0
tm211554,Beyond Skyline,"Detective Mark Corley storms his way onto an alien spaceship to rescue his estranged son. When the ship crashes in Southeast Asia, he forges an alliance with a band of survivors to take back the planet once and for all.",MOVIE,2017,"scifi, thriller, horror, action","SG, US, GB, ID, CA, CN",https://www.netflix.com/watch/80189853,https://www.youtube.com/watch?v=wCqP4d0tXb0,105,5.3,21540.0,10.535,5.2,0
tm363248,A Futile and Stupid Gesture,"The National Lampoon name became globally recognized after the monumental success of Animal House—but before the glory days, it was a scrappy yet divinely subversive magazine and radio show that introduced the world to comedic geniuses like Bill Murray, Chevy Chase, John Belushi, and Gilda Radner. The driving force behind National Lampoon was Doug Kenney, and his truly wild and crazy story unfolds in A Futile and Stupid Gesture from Harvard to Hollywood to Caddyshack and beyond.",MOVIE,2018,comedy,US,https://www.netflix.com/watch/80107084,https://www.youtube.com/watch?v=33dztfqRu_k,101,6.7,15750.0,10.633,6.5,0
tm362881,Mirai,"Unhappy after his new baby sister displaces him, four-year-old Kun begins meeting people and pets from his family's history in their unique house in order to help him become the big brother he was meant to be.",MOVIE,2018,"fantasy, animation, drama, family",JP,https://www.netflix.com/watch/81004268,https://www.youtube.com/watch?v=f-e6oHWJHzs,98,7.0,14983.0,52.562,7.2,0
ts77957,Dirty Money,"From crippling payday loans to cars that cheat emissions tests, this investigative series exposes brazen acts of corporate greed and corruption.",SHOW,2018,"crime, documentation",US,https://www.netflix.com/watch/80118100,https://www.youtube.com/watch?v=CsplLiZHbj0,63,8.1,9099.0,11.301,7.3,1
ts84904,Tidelands,"Ex-con Cal McTeer's return to her hometown of Orphelin Bay blows the lid off a generations-long conspiracy of silence around murder, drugs and Sirens.",SHOW,2018,"scifi, fantasy, crime, drama",AU,https://www.netflix.com/watch/80191239,https://www.youtube.com/watch?v=KM_vqg8S3sw,42,6.8,7727.0,16.069,6.8,1
ts83999,Hilda,"Fearless, free-spirited Hilda finds new friends, adventure and magical creatures when she leaves her enchanted forest home and journeys to the city.",SHOW,2018,"scifi, family, fantasy, animation, comedy, drama",GB,https://www.netflix.com/watch/80115346,https://www.youtube.com/watch?v=XCojP2Ubuto,25,8.5,10162.0,18.535,8.3,1
ts57303,Friends from College,"Twenty years after graduation, a tight-knit group of college friends reconnects and discovers that love hasn't gotten easier with age.",SHOW,2017,"comedy, drama",US,https://www.netflix.com/watch/80117485,https://www.youtube.com/watch?v=SWUBRto1WZQ,30,6.9,20242.0,6.906,6.5,1
tm411311,King of Thieves,"London, England, April 2015. Brian Reader, a retired thief, gathers an unlikely gang of burglars to perpetrate the biggest and boldest heist in British history. The thieves assault the Hatton Garden Safe Deposit Company and escape with millions in goods and money. But soon the cracks between the gang members begin to appear when they discuss how to share the loot.",MOVIE,2018,"drama, crime, history",GB,https://www.netflix.com/watch/80223492,https://www.youtube.com/watch?v=AkQHNgeg--Q,108,5.5,14081.0,9.215,5.4,0
tm299677,Hold the Dark,"In the grim Alaskan winter, a naturalist hunts for wolves blamed for killing a local boy, but he soon finds himself swept into a chilling mystery.",MOVIE,2018,"thriller, horror, action, drama",US,https://www.netflix.com/watch/80157072,https://www.youtube.com/watch?v=OFAwDO6b5KI,125,5.6,36500.0,16.591,5.318,0
ts82302,Insatiable,"A bullied teenager turns to beauty pageants as a way to exact her revenge, with the help of a disgraced coach who soon realizes he's in over his head.",SHOW,2018,"drama, comedy, thriller",US,https://www.netflix.com/watch/80179905,https://www.youtube.com/watch?v=z-81WVD8xTs,46,6.5,27275.0,81.348,7.9,1
tm449070,Black Mirror: Bandersnatch,"In 1984, a young programmer begins to question reality as he adapts a dark fantasy novel into a video game. A mind-bending tale with multiple endings.",MOVIE,2018,"scifi, thriller, fantasy, drama","GB, US",https://www.netflix.com/watch/80988062,https://www.youtube.com/watch?v=7wnRi3Sclm8,90,7.1,123377.0,17.397,6.8,0
ts85895,Better Than Us,"Moscow in a not so distant future where human beings share their daily lives with robots. Georgy, a forensic who has a robot assistant, suddenly finds himself caught up in the first murder committed by a new kind of experimental humanoid.",SHOW,2018,"scifi, drama",RU,https://www.netflix.com/watch/81026915,https://www.youtube.com/watch?v=9CPWD4GRAsA,52,7.3,8711.0,14.306,7.4,1
ts56511,Cable Girls,"In 1920s Madrid, four women at the National Telephone Company ring in revolution as they deal with romance, envy and the modern workplace.",SHOW,2017,"drama, european",ES,https://www.netflix.com/watch/80100929,https://www.youtube.com/watch?v=echLiKsNYr4,50,7.6,13855.0,44.083,7.9,1
ts57822,Sick Note,"When Daniel Glass is misdiagnosed with a fatal disease he begins to notice how everyone around him treats him better. But then he finds out he was misdiagnosed by the most incompetent oncologist on Earth and now he has a big decision to make: come clean and go back to his old rubbish life, or keep pretending to be ill.",SHOW,2017,"comedy, crime",GB,https://www.netflix.com/watch/80998905,https://www.youtube.com/watch?v=Q5f9rWVcCZI,24,6.8,7173.0,8.196,7.1,1
tm363488,RBG,"Justice Ruth Bader Ginsburg now 84, and still inspired by the lawyers who defended free speech during the Red Scare, Ginsburg refuses to relinquish her passionate duty, steadily fighting for equal rights for all citizens under the law. Through intimate interviews and unprecedented access to Ginsburg’s life outside the court, RBG tells the electric story of Ginsburg’s consuming love affairs with both the Constitution and her beloved husband Marty—and of a life’s work that led her to become an icon of justice in the highest court in the land.",MOVIE,2018,documentation,US,https://www.netflix.com/watch/80240086,https://www.youtube.com/watch?v=biIRlcQqmOc,98,7.6,14037.0,8.258,7.6,0
tm435916,The Perfection,"When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences.",MOVIE,2018,"thriller, drama, horror, music",US,https://www.netflix.com/watch/80211638,https://www.youtube.com/watch?v=q57D6kF5B1k,90,6.1,41508.0,12.684,6.5,0
tm233362,The Discovery,"In the near future, due to a breakthrough scientific discovery by Dr. Thomas Harbor, there is now definitive proof of an afterlife. While countless people have chosen suicide to reset their existence, others try to decide what it all means. Among them is Dr. Harbor's son Will, who has arrived at his father's isolated compound with a mysterious young woman named Isla. There, they discover the strange acolytes who help Dr. Harbor with his experiments.",MOVIE,2017,"thriller, drama, romance, scifi",US,https://www.netflix.com/watch/80115857,https://www.youtube.com/watch?v=z9j6WcdU-ts,102,6.2,33579.0,11.237,6.3,0
tm362098,The Kindergarten Teacher,"Lisa Spinelli is a Staten Island teacher who is unusually devoted to her students. When she discovers one of her five-year-olds is a prodigy, she becomes fascinated with the boy, ultimately risking her family and freedom to nurture his talent.",MOVIE,2018,"drama, thriller, european",US,https://www.netflix.com/watch/80240972,https://www.youtube.com/watch?v=8n1NP6w5lXs,96,6.7,15683.0,15.809,6.6,0
tm346467,Wheelman,A getaway driver for a bank robbery realizes he has been double crossed and races to find out who betrayed him.,MOVIE,2017,"thriller, crime, action",US,https://www.netflix.com/watch/80113669,https://www.youtube.com/watch?v=q6hODbsUE7Y,82,6.4,19951.0,15.282,6.1,0
tm433381,Mirage,"During a mysterious thunderstorm, Vera, a young mother, manages to save a life in danger, but her good deed causes a disturbing chain of unexpected consequences.",MOVIE,2018,"thriller, drama, documentation, fantasy, music, romance, european",ES,https://www.netflix.com/watch/80991158,https://www.youtube.com/watch?v=3NCOwTBWYdE,129,7.4,52657.0,19.839,7.5,0
tm412550,Set It Up,Two overworked and underpaid assistants come up with a plan to get their bosses off their backs by setting them up with each other.,MOVIE,2018,"comedy, romance",US,https://www.netflix.com/watch/80184100,https://www.youtube.com/watch?v=X-eRc9PF3TU,105,6.5,49880.0,18.364,6.9,0
tm315424,An Evening with Beverly Luff Linn,"Lulu Danger's unsatisfying marriage takes a turn for the worse when a mysterious man from her past comes to town to perform an event called ""An Evening with Beverly Luff Linn: For One Magical Night Only.""",MOVIE,2018,"crime, comedy","GB, US",https://www.netflix.com/watch/81002313,https://www.youtube.com/watch?v=ABhh1HifqJY,108,5.8,5457.0,5.109,5.8,0
ts84533,Transformers: Cyberverse,"When Bumblebee begins to suffer amnesia, his partner, Windblade, comes to the rescue, and repairs his memory chips, enabling him to rediscover his past adventures on Cybertron. Once his memories are repaired, Bumblebee gets a clue that will lead both him and Windblade to complete their current mission and save their friends, unaware that Megatron sent his Decepticon assassins to hunt them down.",SHOW,2018,"action, animation, scifi",US,https://www.netflix.com/watch/81154956,https://www.youtube.com/watch?v=8GSuhThdJ6A,11,6.5,350.0,7.273,6.6,1
ts83455,Wanderlust,A therapist tries to save her marriage after a cycling accident causes them to reassess their relationship.,SHOW,2018,drama,,https://www.netflix.com/watch/80211465,https://www.youtube.com/watch?v=Oz7xMY1AbbI,57,7.0,5225.0,5.968,6.5,1
ts75772,Jack Whitehall: Travels with My Father,"Comic Jack Whitehall invites his stodgy, unadventurous father to travel with him to odd locations and events in an attempt to strengthen their bond.",SHOW,2017,"reality, comedy, documentation, european",GB,https://www.netflix.com/watch/80186848,https://www.youtube.com/watch?v=K4PihmWMaSI,46,7.6,5388.0,5.014,7.4,1
tm414220,Little Italy,Former childhood pals Leo and Nikki are attracted to each other as adults—but will their feuding parents' rival pizzerias put a chill on their sizzling romance?,MOVIE,2018,"romance, comedy","US, CA",https://www.netflix.com/watch/81020104,https://www.youtube.com/watch?v=ZH6kK9oiy4E,102,5.7,14492.0,15.703,6.8,0
tm139545,The Outsider,A former American G.I. joins a yakuza family after his release from prison in post-World War II Osaka.,MOVIE,2018,"crime, thriller, action, drama",US,https://www.netflix.com/watch/80152434,https://www.youtube.com/watch?v=QNNcl2mEHzQ,120,6.2,25223.0,11.155,6.2,0
